time,name,value,enum,units
"2018-11-07 16:35:01.631","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:02.231","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:02.831","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:03.431","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:04.031","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:04.531","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:05.131","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:05.731","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:06.331","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:06.831","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:07.431","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:08.031","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:08.531","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:09.131","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:09.731","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:10.331","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:10.931","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:11.431","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:11.931","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:12.531","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:13.131","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:13.731","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:14.331","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:14.931","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:15.431","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:16.031","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:16.531","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:17.131","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:17.631","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:18.231","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:18.731","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:19.331","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:19.931","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:20.431","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:21.031","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:21.531","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:22.031","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:22.631","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:23.131","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:23.631","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:24.231","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:24.831","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:25.331","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:25.931","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:26.431","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:27.031","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:27.531","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:28.131","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:28.631","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:29.131","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:29.631","FlowRate","3.100000","","BPM"
"2018-11-07 16:35:30.131","FlowRate","3.100000","","BPM"
